key,name,tilt_deg,vinf_mps,family,score,classification,front_collective_rpm,rear_collective_rpm,delta_f_deg,delta_a_deg,delta_e_deg,delta_r_deg,theta_deg,u_mps,w_mps,alpha_deg,linearization_available,linearization_latest_file
tilt_45__vinf_62p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_62p5__rear_200,45,62.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,874.971036860314,200,3.78811267956057,NaN,-3.03482031061056,NaN,-0.0128642741214948,62.4999984246564,-0.0140327460882948,-0.0128642741214916,1,
tilt_45__vinf_62p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_62p5__rear_300,45,62.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,873.970737536316,300,3.70247770315201,NaN,-3.34141903499617,NaN,0.0115153681050011,62.4999987377061,0.0125613179161474,0.0115153681050011,1,
tilt_45__vinf_62p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_62p5__rear_600,45,62.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,868.549587233341,600,3.49031247290676,NaN,-4.4610273900826,NaN,-0.00713578370488179,62.4999995152824,-0.00778393250244192,-0.00713578370492124,1,
tilt_45__vinf_62p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_62p5__rear_700,45,62.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,865.973917265417,700,3.406492877196,NaN,-4.94678093979756,NaN,-0.0270077200113559,62.4999930565532,-0.0294608512725919,-0.0270077200206312,1,
tilt_45__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_65__rear_700,45,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,879.16285184105,700,1.53045323497563,NaN,-5.3191726313262,NaN,0.407024102232581,64.9983598766038,0.461750312960686,0.407024102232577,1,
tilt_45__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_65__rear_200,45,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,881.849011633618,200,2.63266944163542,NaN,-2.76986256489451,NaN,-0.00926885736541933,64.9999991494586,-0.0105151850843683,-0.00926885736555579,1,
tilt_45__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_65__rear_300,45,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,880.944311068903,300,2.60762610765549,NaN,-2.99462564545204,NaN,-0.0185800527795401,64.9999965823154,-0.0210784008833928,-0.0185800527795408,1,
tilt_45__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_65__rear_600,45,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,876.240650388374,600,2.3872295664945,NaN,-4.13265638326771,NaN,-0.0210789258553875,64.9999956011908,-0.0239132822928744,-0.0210789258552928,1,
tilt_45__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_65__rear_700,45,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,879.16285184105,700,1.53045323497563,NaN,-5.3191726313262,NaN,0.407024102232581,64.9983598766038,0.461750312960686,0.407024102232577,1,
tilt_45__vinf_67p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_67p5__rear_700,45,67.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,884.992614254016,700,0.697192184902229,NaN,-4.95145410295714,NaN,0.323253571132007,67.4989257347125,0.380822120681892,0.323253570554945,1,
tilt_45__vinf_67p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_67p5__rear_200,45,67.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,890.051728923972,200,1.49481669434088,NaN,-2.68974389182161,NaN,0.059636912563854,67.4999634396877,0.0702580692976207,0.0596369122090244,1,
tilt_45__vinf_67p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_67p5__rear_600,45,67.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,883.021239023947,600,1.35113037925866,NaN,-3.97568706198852,NaN,0.00637756631820609,67.4999995818929,0.0075133932939573,0.00637756631784112,1,
tilt_45__vinf_67p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_67p5__rear_700,45,67.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,884.992614254016,700,0.697192184902229,NaN,-4.95145410295714,NaN,0.323253571132007,67.4989257347125,0.380822120681892,0.323253570554945,1,
tilt_45__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_70__rear_700,45,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,885.015054402517,700,0.394399914658324,NaN,-4.29210591056338,NaN,0.00554237229707911,69.9999996724957,0.00677128513629226,0.00554237229706101,1,
tilt_45__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_70__rear_200,45,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,894.318265296626,200,0.632453468363134,NaN,-2.63012295905424,NaN,0.047657467956925,69.9999761688713,0.0582245741732107,0.0476574675778842,1,
tilt_45__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_70__rear_600,45,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,888.351413228344,600,0.398149919793392,NaN,-3.94636727341471,NaN,0.0556027602589183,69.9999670378551,0.0679315761173538,0.0556027602589269,1,
tilt_45__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_70__rear_700,45,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,885.015054402517,700,0.394399914658324,NaN,-4.29210591056338,NaN,0.00554237229707911,69.9999996724957,0.00677128513629226,0.00554237229706101,1,
tilt_45__vinf_72p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_72p5__rear_700,45,72.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,897.799491818312,700,-0.66257074809246,NaN,-4.31095341406254,NaN,-0.0105467548788044,72.4999987717111,-0.0133454807822409,-0.010546754878807,1,
tilt_45__vinf_72p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_72p5__rear_200,45,72.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,901.058021055854,200,-0.179939952235502,NaN,-2.58811251902519,NaN,0.0182123477050842,72.4999963373569,0.0230452434298762,0.0182123477050842,1,
tilt_45__vinf_72p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_72p5__rear_300,45,72.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,900.538436672787,300,-0.211981813537407,NaN,-2.78215383556357,NaN,0.00273787815862777,72.4999999172461,0.00346441165672782,0.00273787815864713,1,
tilt_45__vinf_72p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_72p5__rear_400,45,72.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,900.049461076021,400,-0.29004900023333,NaN,-3.0873343596791,NaN,0.000864218001271024,72.4999999917468,0.00109355009430624,0.000864218001272572,1,
tilt_45__vinf_72p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_72p5__rear_500,45,72.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,899.517370667599,500,-0.397705357882897,NaN,-3.48658257685347,NaN,0.00260870785136964,72.4999999248702,0.00330096423797589,0.00260870785137844,1,
tilt_45__vinf_72p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_72p5__rear_600,45,72.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,899.254995350506,600,-0.572484661736779,NaN,-3.93402384822584,NaN,0.0282111876315146,72.4999912119206,0.0356974115190861,0.0282111876168505,1,
tilt_45__vinf_72p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_72p5__rear_700,45,72.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,897.799491818312,700,-0.66257074809246,NaN,-4.31095341406254,NaN,-0.0105467548788044,72.4999987717111,-0.0133454807822409,-0.010546754878807,1,
tilt_45__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_75__rear_700,45,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,921.360674113823,700,-1.92622109536036,NaN,-4.53417421452025,NaN,0.0200531524406569,74.9999954064197,0.0262495146261255,0.0200531524406557,1,
tilt_45__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_75__rear_200,45,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,922.847625950562,200,-1.47082596743528,NaN,-2.96257798074844,NaN,0.000887600721993883,74.9999999910018,0.00116186662809479,0.000887600721994523,1,
tilt_45__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_75__rear_300,45,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,922.641259992001,300,-1.52419385996666,NaN,-3.16633727289777,NaN,-9.84619355377412e-05,75.000000005467,-0.000128886372235386,-9.84619355372554e-05,1,
tilt_45__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_75__rear_400,45,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,922.473656670606,400,-1.60878556856853,NaN,-3.46105086515013,NaN,0.0042110122281235,74.9999999418005,0.00551220211673253,0.00421101222384359,1,
tilt_45__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_75__rear_500,45,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,922.258348102973,500,-1.7181202016337,NaN,-3.79403659556626,NaN,0.0090200241089295,74.9999990706028,0.0118071838994853,0.00902002410892956,1,
tilt_45__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_75__rear_600,45,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,922.213715007251,600,-1.867177579123,NaN,-4.16350643043466,NaN,0.0249796286211612,74.9999928786957,0.0326982563670776,0.024979628619431,1,
tilt_45__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_75__rear_700,45,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,921.360674113823,700,-1.92622109536036,NaN,-4.53417421452025,NaN,0.0200531524406569,74.9999954064197,0.0262495146261255,0.0200531524406557,1,
tilt_45__vinf_77p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_77p5__rear_700,45,77.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,942.529242226186,700,-2.41608403119175,NaN,-4.43565228228281,NaN,-0.00707363224555427,77.4999994094364,-0.00956800836507057,-0.00707363224589162,1,
tilt_45__vinf_77p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_77p5__rear_200,45,77.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,944.887650757297,200,-2.18464502562633,NaN,-3.06594661837238,NaN,-0.0148986628826318,77.4999973799617,-0.0201523806850523,-0.0148986628826496,1,
tilt_45__vinf_77p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_77p5__rear_300,45,77.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,944.964046229968,300,-2.24052585328353,NaN,-3.27517898030489,NaN,0.00326637935317379,77.4999998740517,0.00441820325832918,0.00326637935316597,1,
tilt_45__vinf_77p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_77p5__rear_400,45,77.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,944.311436316731,400,-2.24890513320657,NaN,-3.50132186968534,NaN,-0.010721220611355,77.499998643203,-0.0145018463767893,-0.0107212206114316,1,
tilt_45__vinf_77p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_77p5__rear_600,45,77.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,943.149955048361,600,-2.34520256655113,NaN,-4.07471234031075,NaN,-0.0111795336072716,77.4999985247249,-0.0151217743511729,-0.0111795336073419,1,
tilt_45__vinf_77p5__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_77p5__rear_700,45,77.5,cruise_flap_elevator_rear_fixed,NaN,exact_trim,942.529242226186,700,-2.41608403119175,NaN,-4.43565228228281,NaN,-0.00707363224555427,77.4999994094364,-0.00956800836507057,-0.00707363224589162,1,
tilt_45__vinf_80__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_80__rear_700,45,80,cruise_flap_elevator_rear_fixed,NaN,exact_trim,963.866327889619,700,-2.82953823040943,NaN,-4.31659994924336,NaN,-0.0497391409393654,79.999969859909,-0.0694489337212478,-0.0497391411683982,1,
tilt_45__vinf_80__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_80__rear_200,45,80,cruise_flap_elevator_rear_fixed,NaN,exact_trim,966.543180089676,200,-2.6387140721739,NaN,-3.05114839172004,NaN,-0.042372837220871,79.9999781229057,-0.0591636364510922,-0.0423728372286488,1,
tilt_45__vinf_80__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_80__rear_300,45,80,cruise_flap_elevator_rear_fixed,NaN,exact_trim,967.296190882421,300,-2.74366680625831,NaN,-3.29686299336517,NaN,0.00415399620446469,79.999999789743,0.0058000728655398,0.0041539962044365,1,
tilt_45__vinf_80__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_80__rear_400,45,80,cruise_flap_elevator_rear_fixed,NaN,exact_trim,966.872418313248,400,-2.7669662121618,NaN,-3.52359020990946,NaN,-0.000321865012563209,79.9999999987681,-0.000449408337293229,-0.000321865012562743,1,
tilt_45__vinf_80__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_80__rear_500,45,80,cruise_flap_elevator_rear_fixed,NaN,exact_trim,966.808205400534,500,-2.83560732704743,NaN,-3.80477755978424,NaN,0.0151953916035738,79.9999971882902,0.0212167688556273,0.0151953915569518,1,
tilt_45__vinf_80__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_80__rear_600,45,80,cruise_flap_elevator_rear_fixed,NaN,exact_trim,965.441199404049,600,-2.8288386180204,NaN,-4.03562312062031,NaN,-0.01685283114679,79.9999965393315,-0.023530991006551,-0.0168528311484539,1,
tilt_45__vinf_80__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_45__V_80__rear_700,45,80,cruise_flap_elevator_rear_fixed,NaN,exact_trim,963.866327889619,700,-2.82953823040943,NaN,-4.31659994924336,NaN,-0.0497391409393654,79.999969859909,-0.0694489337212478,-0.0497391411683982,1,
tilt_47p5__vinf_7p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v7p5_t47p5_blend,MidbandGuide_Tilt47p5_V7p5,47.5,7.5,front_rear_free_flap_elevator,8.53660031675789e-09,exact_trim,2147.85850416789,1525.0289420752,-16.7075870949771,0,20.641084590691,0,31.1290983939229,6.42003484601932,3.87726096309346,31.1290983935773,1,
tilt_47p5__vinf_10__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v10_t47p5_f75_r0,MidbandGuide_Tilt47p5_V10,47.5,10,front_rear_free_flap_elevator,1.40877556900161e-10,exact_trim,2121.47509693906,1510.97202507318,24.9998935008009,0,23.9201360505346,0,28.8306308889469,8.76049004562013,4.8222208743095,28.8306308889507,1,
tilt_47p5__vinf_12p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v12p5_t47p5_fm150_rm75,MidbandGuide_Tilt47p5_V12p5,47.5,12.5,front_rear_free_flap_elevator,1.16494537516464e-11,exact_trim,2101.45835491446,1480.05848984409,15.8569846637317,0,22.3407708297911,0,28.0711724043305,11.0295467200593,5.8820998929029,28.0711724043294,1,
tilt_47p5__vinf_15__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v15_t47p5_fm75_rm150,MidbandGuide_Tilt47p5_V15,47.5,15,front_rear_free_flap_elevator,1.13632406511168e-07,exact_trim,2096.28838464507,1445.30784469269,-16.3848006624514,0,-9.86809557495551,0,29.7663003690064,13.0208641394236,7.44695223813256,29.7663003691386,1,
tilt_47p5__vinf_17p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v17p5_t47p5_f150_r75,MidbandGuide_Tilt47p5_V17p5,47.5,17.5,front_rear_free_flap_elevator,9.39037141547359e-07,exact_trim,2076.9076989829,1403.1520608054,-18.7556376840727,0,-5.99474717145539,0,29.2856778102795,15.2633527337713,8.56037790355358,29.285677847126,1,
tilt_50__vinf_10__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v10_t50_f0_r0,MidbandGuide_Tilt50_V10,50,10,front_rear_free_flap_elevator,4.05745874274874e-09,exact_trim,2151.02833663497,1483.5284711556,24.999978676759,0,17.3424074581824,0,31.1229332759273,8.56060267962255,5.1687601797767,31.122933271915,1,
tilt_50__vinf_12p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_fast__seed_referencelinescored_tilt50_v12p5,MidbandGuide_Tilt50_V12p5,50,12.5,front_rear_free_flap_elevator,1.12627513766125e-11,exact_trim,2155.20425116087,1434.20072579083,-24.9999999999915,0,20.1253640630204,0,32.8140346993326,10.5054235740684,6.77392615322992,32.8140346993326,1,
tilt_50__vinf_15__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v15_t50_fm75_r75,MidbandGuide_Tilt50_V15,50,15,front_rear_free_flap_elevator,1.46236516934719e-12,exact_trim,2095.48604590635,1444.72668059148,20.510396705946,0,-24.9999811934535,0,28.7199180607048,13.1546875178449,7.20792593662564,28.7199180607041,1,
tilt_50__vinf_17p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v17p5_t50_f0_rm75,MidbandGuide_Tilt50_V17p5,50,17.5,front_rear_free_flap_elevator,1.82566555250704e-09,exact_trim,2107.99049586574,1359.70702429908,-24.8832895892707,0,-24.9999999999834,0,32.3808542685626,14.7788712424131,9.37203098635089,32.3808542685806,1,
tilt_50__vinf_20__family_front_rear_free_flap_elevator__source_transition_trim_path_scored__seed_entry_pathscored_tilt45_v22p5,PathScored_Tilt50_V20,50,20,front_rear_free_flap_elevator,4.77494881903351e-06,exact_trim,2020.80578167199,1379.89583177344,24.2199463696272,0,-1.91485942912557,0,23.7572965131929,18.3052036547278,8.05726499333984,23.7572965017445,1,
tilt_50__vinf_25__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_nudged_parent_history_15,ReferenceLineScored_Tilt50_V25,50,25,front_rear_free_flap_elevator,6.438291599577e-11,exact_trim,1994.46125504928,1166.14068667159,-10.8484933306971,0,-16.3516522756497,0,28.5384657890246,21.9624142968975,11.9437162663718,28.5384657890601,1,
tilt_50__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_50__V_45__rear_500,50,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,974.608350332353,500,18.1621107438384,NaN,-6.45704229209544,NaN,-0.000236328053451651,45.0000000009847,-0.00018561161912932,-0.00023632805343126,1,
tilt_50__vinf_45__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_50__V_45__rear_800,50,45,low_speed_force_balance_rear_fixed,NaN,exact_trim,952.4705163021,800,17.264959336388,NaN,-10.7390853632385,NaN,-0.0232694116697806,44.9999962890557,-0.0182757526824118,-0.0232694116646175,1,
tilt_50__vinf_45__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_50__V_45__rear_800,50,45,low_speed_force_balance_rear_fixed,NaN,exact_trim,952.4705163021,800,17.264959336388,NaN,-10.7390853632385,NaN,-0.0232694116697806,44.9999962890557,-0.0182757526824118,-0.0232694116646175,1,
tilt_50__vinf_47p5__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_50__V_47p5__rear_800,50,47.5,low_speed_force_balance_rear_fixed,NaN,exact_trim,906.344020323622,800,14.0627898893914,NaN,-10.0891620213235,NaN,-0.0667967521220005,47.499967720337,-0.0553765920288245,-0.0667967521220005,1,
